Symbol,Date,Close
GS,5/1/2023,340.57
GS,5/2/2023,333.37
GS,5/3/2023,328.65
GS,5/4/2023,321.26
GS,5/5/2023,327.02
GS,5/8/2023,326.51
GS,5/9/2023,324.77
GS,5/10/2023,322.55
GS,5/11/2023,320.72
GS,5/12/2023,319.5
GS,5/15/2023,322.07
GS,5/16/2023,320.81
GS,5/17/2023,330.18
GS,5/18/2023,329.58
GS,5/19/2023,326.15
GS,5/22/2023,324.92
GS,5/23/2023,323.57
GS,5/24/2023,319.81
GS,5/25/2023,323.88
GS,5/26/2023,332.01
GS,5/30/2023,330.83
GS,5/31/2023,323.9
GS,6/1/2023,316.4
GS,6/2/2023,323.65
GS,6/5/2023,321.81
GS,6/6/2023,326.8
GS,6/7/2023,335.75
GS,6/8/2023,335.47
GS,6/9/2023,336.02
GS,6/12/2023,339.49
GS,6/13/2023,342.5
GS,6/14/2023,338.42
GS,6/15/2023,339.74
GS,6/16/2023,338.31
GS,6/20/2023,330.72
GS,6/21/2023,325.07
GS,6/22/2023,319.58
GS,6/23/2023,314.71
GS,6/26/2023,312.36
GS,6/27/2023,313.45
GS,6/28/2023,313.66
GS,6/29/2023,323.09
GS,6/30/2023,322.54
GS,7/3/2023,326.61
GS,7/5/2023,320.05
GS,7/6/2023,313
GS,7/7/2023,315.17
GS,7/10/2023,316.47
GS,7/11/2023,320.88
GS,7/12/2023,326.4
GS,7/13/2023,328.68
GS,7/14/2023,326.19
GS,7/17/2023,327.2
GS,7/18/2023,337.27
GS,7/19/2023,340.55
GS,7/20/2023,350.86
GS,7/21/2023,351.96
GS,7/24/2023,358.93
GS,7/25/2023,354.7
GS,7/26/2023,357.56
GS,7/27/2023,354.51
GS,7/28/2023,353.23
GS,7/31/2023,355.87
GS,8/1/2023,357.72
GS,8/2/2023,351.1
GS,8/3/2023,353.16
GS,8/4/2023,353.22
GS,8/7/2023,355.56
GS,8/8/2023,348.26
GS,8/9/2023,342.69
GS,8/10/2023,340.4
GS,8/11/2023,340.73
GS,8/14/2023,337.74
GS,8/15/2023,332.21
GS,8/16/2023,329.11
GS,8/17/2023,327.52
GS,8/18/2023,324.93
GS,8/21/2023,322.06
GS,8/22/2023,318.79
GS,8/23/2023,322.33
GS,8/24/2023,319.96
GS,8/25/2023,320.15
GS,8/28/2023,325.97
GS,8/29/2023,332.55
GS,8/30/2023,328.58
GS,8/31/2023,327.71
GS,9/1/2023,327.4
GS,9/5/2023,323.75
GS,9/6/2023,321.13
GS,9/7/2023,321.96
GS,9/8/2023,325.52
GS,9/11/2023,324.65
GS,9/12/2023,330.9
GS,9/13/2023,334.98
GS,9/14/2023,344.57
GS,9/15/2023,342.54
GS,9/18/2023,343.32
GS,9/19/2023,341.89
GS,9/20/2023,336.7
GS,9/21/2023,330.24
GS,9/22/2023,327.89
GS,9/25/2023,328.84
GS,9/26/2023,323.82
GS,9/27/2023,321.95
GS,9/28/2023,325.2
GS,9/29/2023,323.57
